형태소,품사,분류,카운트
살렸어야지,Verb,4,1
살렸음,Verb,8,1
살리,Verb,1,1
살리지,Verb,8,2
살리지,Verb,9,1
살리지못하는,Verb,1,1
살린,Verb,1,1
살린,Verb,7,1
살린,Verb,8,1
살린,Verb,9,1
살린게,Verb,6,2
살린게,Verb,9,1
살린다고,Verb,1,1
살림,Noun,10,1
살림,Verb,8,1
살면서,Verb,1,2
살수,Noun,1,1
살아야,Verb,8,1
살아있다,Verb,1,2
살아있다를,Verb,1,1
살아있다부터,Verb,1,1
살이,Noun,2,1
살인,Noun,1,1
살짝,Noun,1,1
살짝,Noun,2,1
살짝,Noun,6,2
살짝,Noun,8,5
살짝,Noun,10,3
살해,Noun,1,1
삶,Noun,10,1
삼,Noun,1,1
삼국지,Noun,1,1
삼국지,Noun,2,1
삼류,Noun,1,3
삼류,Noun,2,5
삼촌,Noun,10,1
삼킴,Verb,2,1
삼히,Verb,2,1
삽니다,Verb,1,3
삽니다,Verb,2,2
삽니다,Verb,10,1
삽시다,Verb,2,1
삽입,Noun,4,1
삽입,Noun,7,1
샀지만,Verb,1,1
샀지만,Verb,2,1
상,Noun,1,1
상,Suffix,1,2
상,Suffix,2,1
상,Suffix,6,1
상,Suffix,8,2
상,Suffix,9,1
상,Suffix,10,1
상관,Noun,1,1
상관없을듯,Adjective,1,1
상관없음,Adjective,1,1
상관없이,Adjective,1,1
상관없이,Adjective,4,2
상관없이,Adjective,8,1
상관없이,Adjective,9,1
상납,Noun,1,1
상당,Noun,1,3
상당,Noun,2,1
상당,Noun,10,1
상당히,Adjective,1,1
상당히,Adjective,2,1
상당히,Adjective,4,2
상당히,Adjective,7,1
상당히,Adjective,8,4
상당히,Adjective,9,1
상당히,Adjective,10,1
상대,Noun,1,1
상대편,Noun,2,1
상미,Noun,1,10
상미,Noun,2,13
상미,Noun,3,1
상미,Noun,4,6
상미,Noun,5,3
상미,Noun,6,6
상미,Noun,7,5
상미,Noun,8,22
상미,Noun,9,6
상미,Noun,10,18
상보,Noun,1,1
상산,Noun,10,1
상상,Noun,1,4
상상,Noun,9,1
상상,Noun,10,1
상상력,Noun,1,1
상실,Noun,2,1
상실,Noun,5,1
상실하는,Adjective,4,1
상실한,Adjective,1,1
상여,Noun,2,1
상영,Noun,1,2
상영,Noun,2,6
상영,Noun,10,2
상위,Noun,10,1
상의,Noun,6,1
상이,Noun,1,1
상자,Noun,1,1
상제,Noun,1,1
상징,Noun,1,1
상징,Noun,5,1
상책,Noun,1,1
상태,Noun,1,1
상태,Noun,3,1
상태,Noun,8,1
상태,Noun,10,2
상표,Noun,3,1
상품,Noun,4,1
상한,Noun,1,1
상황,Noun,1,4
상황,Noun,6,1
상힛,Noun,8,1
새,Modifier,1,1
새,Modifier,4,1
새,Noun,1,3
새,Noun,10,1
새끼,Noun,1,3
새끼,Noun,2,1
새끼,Noun,4,1
새끼,Noun,6,2
새끼,Noun,8,3
새로,Adjective,1,3
새로,Adjective,3,1
새로,Adjective,10,1
새로운,Adjective,1,1
새로운,Adjective,2,2
새로운,Adjective,6,3
새로운,Adjective,7,2
새로운,Adjective,8,2
새로운,Adjective,9,3
새로운,Adjective,10,1
새로웠다,Adjective,9,1
새로웠어요,Adjective,8,1
새록새록,Noun,10,1
새롭게,Adjective,10,1
새롭네요,Adjective,10,1
색,Noun,1,3
색,Noun,2,3
색,Noun,4,1
색,Noun,7,1
색감,Noun,2,1
색감,Noun,5,1
색감,Noun,6,2
색감,Noun,7,1
색감,Noun,8,3
색감,Noun,10,1
색다르고,Adjective,10,1
색다르더라구요,Adjective,10,1
색다른,Adjective,8,1
색다른,Adjective,9,2
색달랐네요,Adjective,10,1
색실,Noun,2,1
색안경,Noun,3,1
색안경,Noun,10,1
색종이,Noun,1,1
색채,Noun,7,1
색채,Noun,8,1
색채,Noun,10,1
샌,Verb,1,1
생,Noun,1,3
생각,Noun,1,48
생각,Noun,2,17
생각,Noun,3,6
생각,Noun,4,8
생각,Noun,5,8
생각,Noun,6,13
생각,Noun,7,6
생각,Noun,8,28
생각,Noun,9,14
생각,Noun,10,29
생각나게,Verb,2,1
생각나고,Verb,10,1
생각나네요,Verb,2,1
생각나는,Verb,1,1
생각나는,Verb,7,1
생각나는건,Verb,10,1
생각나서,Verb,10,2
생각났습니다,Verb,1,1
생각났어요,Verb,9,1
생감,Noun,8,1
생겨,Verb,5,1
생겨서,Verb,1,1
생겨서,Verb,6,2
생겨요,Verb,1,1
생겼기에,Verb,1,1
생겼네,Verb,1,1
생겼네,Verb,10,1
생겼네요,Verb,1,1
생겼는데,Verb,1,1
생겼당,Verb,10,1
생경,Noun,4,1
생긴,Verb,2,1
생김,Verb,1,2
생김,Verb,10,1
생동감,Noun,8,5
생동감,Noun,9,3
생동감,Noun,10,4
생뚱맞,Noun,1,1
생뚱맞음,Noun,6,1
생략,Noun,1,1
생명,Noun,1,1
생명,Noun,2,1
생애,Noun,1,1
생쥐,Noun,1,1
생체실험,Noun,1,1
생태계,Noun,2,1
샤먼,Noun,10,1
샨유,Noun,4,1
샹,Noun,1,5
샹,Noun,2,2
샹장군,Noun,1,1
서,Josa,1,18
서,Josa,2,5
서,Josa,3,1
서,Josa,4,4
서,Josa,5,3
서,Josa,6,4
서,Josa,8,2
서,Josa,9,4
서,Josa,10,7
서,Modifier,1,2
서,Modifier,6,1
서,Modifier,7,1
서,Modifier,9,1
서,Modifier,10,1
서,Verb,2,2
서거,Noun,1,1
서구,Noun,1,1
서는,Verb,1,3
서는,Verb,5,1
서는,Verb,8,2
서는,Verb,10,1
서던,Verb,4,1
서도,Noun,1,2
서도,Noun,10,2
서론,Noun,10,1
서른,Noun,4,1
서브,Noun,1,1
서브,Noun,2,1
서비스,Noun,2,1
서사,Noun,1,6
서사,Noun,2,1
서사,Noun,4,1
서사,Noun,6,3
서사,Noun,8,3
서사,Noun,9,3
서사,Noun,10,1
서서,Noun,1,1
서서,Noun,10,1
서야,Verb,1,1
서야,Verb,10,1
서양,Noun,1,4
서양,Noun,2,1
서양,Noun,4,1
서양,Noun,5,1
서양인,Noun,1,7
서양인,Noun,2,1
서양인,Noun,3,1
서양인,Noun,5,3
서양인,Noun,6,1
서양화,Noun,1,1
서유기,Noun,10,1
서인,Noun,2,1
석,Noun,1,1
섞여,Verb,2,1
섞여서,Verb,7,1
섞여서,Verb,8,1
섞여있어서,Verb,6,1
섞은것,Verb,8,1
섞인,Verb,1,2
선,Noun,1,1
선,Noun,2,3
선,Noun,5,1
선,Noun,7,1
선,Noun,8,1
선,Noun,10,1
선거,Noun,1,1
선녀,Noun,1,1
선녀,Noun,8,1
선도,Noun,1,1
선동,Noun,1,1
선두,Noun,4,1
선물,Noun,2,1
선미,Noun,2,1
선미,Noun,6,2
선미,Noun,8,1
선미,Noun,10,2
선민,Noun,10,1
선보이는,Verb,1,1
선속,Noun,10,1
선입견,Noun,8,1
선입견갖지,Noun,10,1
선전,Noun,1,5
선전,Noun,2,1
선점,Noun,10,1
선정,Noun,10,1
선족,Noun,2,1
선천,Noun,1,1
선택,Noun,1,9
선택,Noun,2,1
선택,Noun,4,2
선택,Noun,6,1
선택,Noun,8,1
선택,Noun,9,1
선한,Adjective,9,1
선호,Noun,10,1
설겆,Noun,2,1
설득,Noun,1,1
설득,Noun,5,1
설레면서,Adjective,9,1
설마,Noun,1,4
설마,Noun,2,1
설명,Noun,1,2
설명,Noun,2,2
설명,Noun,5,1
설명,Noun,6,1
설사,Noun,1,1
설산,Noun,1,1
설산,Noun,2,1
설산,Noun,6,1
설산,Noun,7,3
설산,Noun,8,6
설산,Noun,9,3
설산,Noun,10,4
설정,Noun,1,9
설정,Noun,2,3
설정,Noun,3,1
설정,Noun,4,3
설정,Noun,5,4
설정,Noun,6,2
설정,Noun,7,2
설정,Noun,8,3
설정,Noun,10,1
설쳐,Adjective,2,1
설화,Noun,1,4
설화,Noun,10,1
섬세하게,Adjective,9,2
섭외,Noun,1,1
섭외,Noun,2,1
섭외,Noun,4,1
섰으면,Verb,2,1
성,Modifier,1,3
성,Modifier,2,2
성,Modifier,4,1
성,Modifier,6,3
성,Modifier,9,1
성,Modifier,10,1
성,Noun,1,2
성,Noun,4,1
성,Noun,8,1
성,Noun,9,1
성,Suffix,1,36
성,Suffix,2,13
성,Suffix,3,1
성,Suffix,4,8
성,Suffix,5,6
성,Suffix,6,3
성,Suffix,7,1
성,Suffix,8,4
성,Suffix,9,1
성,Suffix,10,10
성공,Noun,1,2
성공,Noun,10,2
성공하는,Adjective,2,2
성공한사,Adjective,10,1
성공할,Adjective,2,1
성과,Noun,2,1
성과,Noun,3,1
성과,Noun,4,1
성냥,Noun,1,1
성도,Noun,1,10
성도,Noun,2,6
성도,Noun,4,1
성도,Noun,7,1
성도,Noun,10,1
성룡,Noun,2,1
성벽,Noun,1,1
성별,Noun,5,1
성은,Noun,1,6
성은,Noun,2,3
성은,Noun,4,1
성은,Noun,5,1
성의,Noun,1,2
성인,Noun,1,4
성인,Noun,4,2
성인,Noun,5,1
성인,Noun,8,1
성인,Noun,9,1
성인영화,Noun,1,1
성장,Noun,1,1
성장,Noun,2,2
성장,Noun,4,1
성장,Noun,8,2
성장,Noun,9,2
성장하는,Adjective,1,2
성장하는,Adjective,4,1
성장하는건데,Adjective,1,1
성장하던,Adjective,1,1
성장한,Adjective,2,1
성적,Noun,10,1
성차별,Noun,10,1
성하,Noun,10,1
성하고,Adjective,1,1
성하고,Adjective,2,3
성하지,Adjective,4,1
성한,Adjective,1,8
성한,Adjective,2,1
성한,Adjective,4,1
성한건,Adjective,7,1
성한건,Adjective,9,1
성함,Noun,1,1
성함,Noun,4,1
성함,Noun,8,1
성합니다,Adjective,1,1
성했다,Adjective,1,1
성향,Noun,6,2
세,Modifier,1,2
세,Modifier,2,3
세,Modifier,8,2
세,Modifier,10,2
세,Noun,1,2
세,Noun,2,1
세,Noun,5,2
세,Noun,8,2
세계,Noun,1,2
세계,Noun,3,1
세계,Noun,5,1
세계,Noun,6,1
세계,Noun,7,1
세계관,Noun,1,1
세계관,Noun,7,1
세기,Noun,1,2
세기,Noun,10,2
세대,Noun,1,2
세대,Noun,7,1
세대,Noun,8,1
세라,Noun,1,2
세력,Noun,6,1
세련된,Adjective,7,1
세번,Noun,1,4
세번,Noun,10,2
세상,Noun,1,11
세상,Noun,2,2
세상,Noun,10,3
세세하게,Verb,9,1
세얼간이,Noun,2,1
세월,Noun,6,1
세웠다,Verb,1,1
세이,Noun,4,1
세탁,Noun,1,1
세팅,Noun,6,1
센,Verb,1,1
센,Verb,4,1
센,Verb,10,1
센과,Verb,2,1
센스,Noun,1,1
셀,Noun,2,1
셈,Noun,1,3
셊,Noun,1,1
셋팅,Noun,8,1
셍각,Noun,7,1
션,Noun,1,4
션,Noun,2,2
션,Noun,3,1
션,Noun,5,1
션,Noun,6,2
션,Noun,8,1
션,Noun,10,1
셨는,Noun,1,1
셨습니,Noun,10,1
소,Modifier,2,1
소,Modifier,6,1
소,Modifier,10,1
소국,Noun,2,1
소규모,Noun,7,1
소금,Noun,8,1
소녀,Noun,1,5
소녀,Noun,7,1
소름,Noun,1,1
소름,Noun,8,1
소름끼치면서,Verb,1,1
소리,Noun,1,4
소리,Noun,2,4
소리,Noun,4,1
소리,Noun,5,1
소리,Noun,9,2
소리,Noun,10,1
소리치니깐,Verb,1,1
소린,Noun,1,1
소망,Noun,2,1
소문,Noun,10,1
소문난,Verb,1,1
소문난,Verb,2,1
소문난,Verb,3,1
소문난,Verb,6,1
소비,Noun,1,4
소비자,Noun,4,1
소설,Noun,1,4
소소하고,Adjective,7,1
소송,Noun,1,1
소수민족,Noun,1,11
소수민족,Noun,2,1
소수민족,Noun,3,2
소수자,Noun,1,1
소수자,Noun,8,1
소수집단,Noun,1,1
소용,Noun,5,1
소울,Noun,1,1
소작,Noun,6,1
소장,Noun,2,1
소장,Noun,10,1
소재,Noun,1,1
소재,Noun,2,2
소재,Noun,4,1
소재,Noun,9,1
소재,Noun,10,1
소중한지,Adjective,1,1
소중합니다,Adjective,1,1
소품,Noun,9,1
소화,Noun,6,1
소화,Noun,8,1
소화,Noun,9,1
소화,Noun,10,1
속,Modifier,1,3
속,Modifier,2,2
속,Modifier,5,1
속,Modifier,8,1
속,Modifier,9,1
속,Noun,1,3
속,Noun,2,1
속,Noun,3,1
속,Noun,5,1
속,Noun,6,2
속,Noun,8,2
속,Noun,9,4
속,Noun,10,1
속상하긴,Adjective,8,1
속상하네요,Adjective,2,1
속이는게,Verb,1,1
속지,Noun,1,1
속지,Noun,10,1
속편,Noun,10,1
손,Noun,1,2
손,Noun,2,2
손,Noun,3,2
손,Noun,4,2
손,Noun,7,1
손,Noun,8,2
손,Noun,9,1
손꼽아,Verb,8,1
손대면,Verb,1,1
손대면,Verb,2,1
손발,Noun,4,1
손발,Noun,8,1
손수,Noun,2,1
손오공,Noun,4,1
손잡고,Verb,1,2
손잡은,Verb,1,1
손절,Noun,1,3
손절,Noun,2,1
손해,Noun,1,1
솓아나,Noun,4,1
솔,Noun,4,1
솔솔,Noun,1,1
솔직하고,Adjective,10,1
솔직히,Adjective,1,6
솔직히,Adjective,2,3
솔직히,Adjective,4,3
솔직히,Adjective,6,3
솔직히,Adjective,7,2
솔직히,Adjective,8,8
솔직히,Adjective,9,2
솔직히,Adjective,10,12
솔직히아니고,Adjective,6,1
송승헌,Noun,4,1
송승헌,Noun,10,1
송출,Noun,1,1
송파,Noun,9,1
쇼,Noun,1,3
쇼크,Noun,1,1
수,Modifier,1,1
수,Modifier,2,3
수,Modifier,4,1
수,Noun,1,25
수,Noun,2,4
수,Noun,3,2
수,Noun,4,5
수,Noun,5,1
수,Noun,6,10
수,Noun,7,2
수,Noun,8,16
수,Noun,9,10
수,Noun,10,14
수가,Noun,1,5
수가,Noun,5,1
수가,Noun,6,1
수가,Noun,8,1
수가,Noun,10,2
수단,Noun,4,1
수도,Noun,1,3
수도,Noun,5,1
수도,Noun,8,2
수도,Noun,9,1
수도,Noun,10,2
수도사,Noun,1,1
수록,Noun,1,1
수많은,Adjective,1,3
수백,Modifier,1,2
수백,Modifier,10,1
수술,Noun,2,1
수십,Noun,1,1
수십,Noun,2,1
수없이,Adverb,1,1
수연,Noun,4,1
수영화,Noun,1,1
수용,Noun,1,1
수용,Noun,2,1
수용,Noun,10,1
수입,Noun,2,1
수작,Noun,1,1
수작,Noun,9,1
수작,Noun,10,4
수준,Noun,1,26
수준,Noun,2,17
수준,Noun,3,1
수준,Noun,4,2
수준,Noun,5,1
수준,Noun,6,2
수준,Noun,7,2
수준,Noun,8,1
수준,Noun,10,4
수쥰,Noun,1,1
수치,Noun,1,1
수행평가,Noun,1,1
수현,Noun,1,2
수현,Noun,3,1
수현,Noun,7,1
수현,Noun,8,3
수현,Noun,9,3
수현,Noun,10,3
수호,Noun,2,1
순,Modifier,1,1
순,Modifier,3,1
순,Noun,1,4
순,Noun,2,1
순,Noun,6,1
순,Noun,7,1
순,Noun,10,1
순간,Noun,1,2
순간,Noun,2,2
순간,Noun,7,1
순간,Noun,10,1
순삭,Noun,9,1
순수,Noun,10,1
순수하게,Adjective,1,1
순수하게,Adjective,10,1
순수하면서도,Adjective,2,1
순수한,Adjective,8,1
순수했으면,Adjective,10,1
순하게,Adjective,6,1
술,Noun,1,1
술,Noun,4,1
술법,Noun,6,1
술탄,Noun,1,1
숨,Noun,8,1
숨겨진,Verb,9,3
숨기는,Verb,2,1
숨니다,Verb,1,1
숨어있는거,Verb,2,1
숫자,Noun,1,1
숭배,Noun,1,1
쉬움,Noun,2,1
쉬자,Verb,1,1
쉴드,Noun,1,1
쉽게,Verb,1,2
쉽게,Verb,8,1
쉽고,Verb,10,1
쉽지,Verb,1,1
쉽지,Verb,4,1
슈가,Noun,1,1
슈가,Noun,10,2
슈렉,Noun,1,2
슈퍼,Noun,1,1
슈퍼,Noun,2,1
슈퍼걸,Noun,2,1
슈퍼맨,Noun,1,1
슛돌이,Noun,1,1
스,Noun,4,1
스,Noun,6,1
스러,Adjective,1,3
스러,Adjective,2,1
스러,Adjective,10,1
스러운,Adjective,1,1
스러운,Josa,1,6
스러운,Josa,2,3
스러운,Josa,4,1
스러운,Josa,6,2
스러운,Josa,8,2
스러운,Josa,10,2
스러울,Adjective,1,1
스러워,Adjective,1,1
스러워야,Adjective,10,1
스러웠다,Adjective,5,2
스러웠던,Adjective,8,1
스러웠던,Adjective,9,1
스러웠습니다,Adjective,6,1
스러웠음,Adjective,1,1
스런,Adjective,4,1
스런,Adjective,8,1
스런,Josa,1,1
스런,Josa,2,1
스런,Josa,4,2
스런,Josa,6,1
스럽,Adjective,1,1
스럽게,Josa,2,1
스럽게,Josa,4,1
스럽게,Josa,9,1
스럽게,Josa,10,1
스럽고,Adjective,1,1
스럽고,Adjective,2,1
스럽고,Adjective,6,1
스럽구나,Adjective,1,1
스럽군요,Adjective,1,1
스럽네요,Adjective,1,1
스럽네요,Adjective,2,3
스럽네요,Adjective,4,2
스럽다,Adjective,1,2
스럽다,Adjective,2,5
스럽다고,Adjective,1,1
스럽습니다,Adjective,1,2
스럽습니다,Adjective,2,2
스럽지,Josa,1,2
스럽지,Josa,4,1
스럽지,Josa,6,1
스럽지,Josa,8,1
스렉,Noun,1,1
스릴,Noun,10,1
스스로,Noun,1,3
스스로,Noun,2,1
스스로,Noun,5,1
스스로,Noun,10,2
스카이워커,Noun,1,1
스케일,Noun,1,14
스케일,Noun,2,6
스케일,Noun,4,5
스케일,Noun,5,1
스케일,Noun,6,1
스케일,Noun,7,4
스케일,Noun,8,16
스케일,Noun,9,5
스케일,Noun,10,5
스켈,Noun,2,1
스코어,Noun,1,1
스크린,Noun,8,2
스크린,Noun,9,1
스크린,Noun,10,5
스킵,Noun,4,1
스킵,Noun,10,1
스타워즈,Noun,1,5
스타워즈,Noun,2,1
스타워즈,Noun,8,1
스타일,Noun,1,2
스타일,Noun,2,1
스타일,Noun,4,1
스타일,Noun,6,1
스타일,Noun,8,2
스타일,Noun,9,2
스터워즈,Noun,1,1
스턴트,Noun,10,1
스테레오,Noun,2,1
스테레오,Noun,5,1
스토,Noun,1,2
스토리,Noun,1,115
스토리,Noun,2,41
스토리,Noun,3,8
스토리,Noun,4,21
스토리,Noun,5,11
스토리,Noun,6,12
스토리,Noun,7,5
스토리,Noun,8,28
스토리,Noun,9,14
스토리,Noun,10,24
스토리텔링,Noun,1,2
스트레스,Noun,3,1
스트리밍,Noun,10,1
스트링,Noun,10,1
스티,Noun,10,1
스티븐,Noun,1,1
스파이크,Noun,2,1
스팩,Noun,2,1
스팩,Noun,9,1
스펙,Noun,1,1
스펙,Noun,2,1
스펙,Noun,10,2
스포,Noun,1,1
스포,Noun,4,1
스포,Noun,6,1
스포,Noun,8,1
스포,Noun,10,1
스포일러,Noun,1,68
스포일러,Noun,2,27
스포일러,Noun,3,3
스포일러,Noun,4,10
스포일러,Noun,5,3
스포일러,Noun,6,19
스포일러,Noun,7,3
스포일러,Noun,8,13
스포일러,Noun,9,3
스포일러,Noun,10,23
스푼,Noun,1,1
슥,Modifier,1,1
슬퍼도,Adjective,1,1
슬퍼서,Adjective,1,1
슬펏어,Noun,8,1
슬프긴,Adjective,1,1
슬프나,Adjective,1,1
슬픈,Adjective,1,1
슬픔,Noun,10,1
습,Noun,5,1
습,Noun,6,2
습,Noun,8,1
습,Noun,9,3
습,Noun,10,1
습근평,Noun,1,1
승,Noun,1,2
승리자,Noun,1,1
승자,Noun,2,1
승헌,Noun,1,1
시,Modifier,1,4
시,Modifier,2,4
시,Modifier,3,1
시,Modifier,10,2
시,Noun,1,1
시,Noun,3,1
시,Noun,7,1
시,Noun,8,2
시각,Noun,5,2
시각,Noun,7,1
시각,Noun,10,1
시간,Noun,1,52
시간,Noun,2,18
시간,Noun,5,2
시간,Noun,6,4
시간,Noun,7,2
시간,Noun,8,9
시간,Noun,9,6
시간,Noun,10,17
시국,Noun,1,10
시국,Noun,2,2
시국,Noun,4,1
시국,Noun,5,1
시국,Noun,8,1
시급함,Adjective,3,1
시급합니다,Adjective,1,1
시기,Noun,1,1
시기,Noun,3,1
시기,Noun,10,1
시기하는,Adjective,10,1
시나리오,Noun,1,4
시나리오,Noun,2,1
시나리오,Noun,7,1
시냇물,Noun,2,1
시달리던,Verb,6,1
시대,Noun,1,6
시대,Noun,2,2
시대,Noun,4,1
시대,Noun,6,1
시대,Noun,7,1
시대,Noun,8,2
시대,Noun,9,1
시대,Noun,10,1
시도,Noun,6,1
시라,Noun,1,1
시러요,Adjective,1,1
시류,Noun,2,1
시리즈,Noun,6,1
시민,Noun,1,7
시사,Noun,4,1
시스,Noun,8,1
시스,Noun,10,1
시스템,Noun,1,1
시시하네요,Adjective,2,1
시시함,Adjective,7,1
시시해요,Adjective,2,1
시아,Noun,6,4
시아,Noun,7,2
시아,Noun,8,3
시아,Noun,9,3
시원시원,Adverb,8,1
시원시원하네,Adjective,7,1
시원시원하니,Adjective,7,1
시원하게,Adjective,1,1
시원하고,Adjective,10,1
시원하니,Adjective,7,1
시원하지도,Adjective,1,1
시원한,Adjective,8,1
시원한,Adjective,10,1
시원해서,Adjective,9,1
시위,Noun,1,6
시위,Noun,2,1
시인,Noun,1,1
시작,Noun,1,5
시작,Noun,2,2
시작,Noun,4,1
시작,Noun,6,1
시작,Noun,10,2
시장,Noun,1,6
시장,Noun,2,3
시장경제,Noun,1,1
시전,Noun,1,1
시절,Noun,1,1
시절,Noun,2,2
시종일관,Noun,1,1
시종일관,Noun,2,1
시종일관,Noun,5,1
시진,Noun,1,3
시진핑,Noun,1,19
시진핑,Noun,2,1
시진핑,Noun,3,2
시진핑,Noun,4,2
시진핑,Noun,6,3
시진핑,Noun,8,2
시진핑,Noun,10,2
시집가라니깐,Verb,4,1
시집가야,Verb,10,1
시징핑,Noun,3,1
시청,Noun,8,1
시켜,Verb,1,2
시켜,Verb,2,2
시켜,Verb,10,1
시켜주세요,Verb,4,1
시켜주지도,Verb,10,1
시켰고,Verb,4,1
시켰는데,Verb,2,1
시켰다,Verb,8,1
시켰으면,Verb,2,1
시키고,Verb,1,1
시키는,Verb,4,1
시키지,Verb,10,2
시킨,Verb,1,4
시킨,Verb,3,1
시킨나라,Verb,2,1
시킨다는건,Verb,10,1
시킬,Verb,1,1
시킬,Verb,9,1
시해,Noun,1,1
식,Noun,1,3
식,Noun,7,1
식,Suffix,1,14
식,Suffix,2,3
식,Suffix,3,2
식,Suffix,4,3
식,Suffix,5,2
식,Suffix,8,1
식도가고,Verb,1,1
식민,Noun,1,1
식상한면이,Adjective,9,3
식이,Noun,1,5
식이,Noun,4,1
식화,Noun,10,1
신,Modifier,1,3
신,Modifier,2,1
신,Modifier,10,3
신,Noun,1,2
신,Noun,2,2
신,Noun,3,1
신,Noun,5,1
신,Noun,6,1
신,Noun,7,1
신,Noun,8,1
신,Noun,10,2
신경,Noun,1,1
신경,Noun,2,1
신경,Noun,8,2
신경,Noun,9,2
신경,Noun,10,2
신경안,Noun,9,1
신기하네,Adjective,3,1
신기하지,Adjective,5,1
신기할,Adjective,1,1
신기함,Adjective,1,1
신기해,Adjective,7,1
신념,Noun,9,1
신는,Verb,1,1
신다,Verb,1,1
신도,Noun,1,2
신도,Noun,2,1
신도,Noun,4,1
신도,Noun,5,1
신들,Noun,8,1
신들,Noun,9,1
신들,Noun,10,1
신랑,Noun,10,1
신뢰,Noun,1,3
신뢰,Noun,2,2
신물,Noun,1,1
신병,Noun,4,1
신분,Noun,1,1
신분,Noun,9,1
신비,Noun,1,1
신비롭다,Adjective,1,1
신사,Noun,1,1
신선,Noun,4,1
신약,Noun,2,1
신은,Verb,2,1
신은,Verb,9,1
신의,Noun,9,1
신임,Noun,2,1
신장,Noun,1,20
신장,Noun,2,4
신장자치구,Noun,1,1
신조협려,Noun,3,1
신조협려,Noun,4,3
신체,Noun,1,1
신체,Noun,4,1
신체,Noun,10,1
신파,Noun,6,1
신파,Noun,8,1
신파,Noun,10,1
신파극,Noun,6,1
신하,Noun,1,1
신화,Noun,6,1
신화,Noun,10,1
실,Noun,1,2
실,Noun,2,1
실,Noun,10,1
실감,Noun,1,1
실드,Noun,1,1
실드,Noun,6,1
실력,Noun,1,1
실력,Noun,2,1
실력,Noun,4,1
실력,Noun,8,1
실력,Noun,10,1
실례,Noun,8,1
실로,Noun,1,1
실망,Noun,1,56
실망,Noun,2,21
실망,Noun,3,2
실망,Noun,4,8
실망,Noun,5,2
실망,Noun,6,9
실망,Noun,7,1
실망,Noun,8,2
실망,Noun,10,4
실망하게,Adjective,1,1
실망하고,Adjective,4,2
실망하다니,Adjective,1,1
실망하실꺼에요,Adjective,1,1
실망하실수도,Adjective,9,1
실망한,Adjective,1,2
실망한,Adjective,9,1
실망한다에,Adjective,6,1
실망할,Adjective,1,1
실망할,Adjective,6,1
실망할,Adjective,9,1
실망할거,Adjective,2,1
실망할듯,Adjective,7,1
실망함,Adjective,1,4
실망함,Adjective,2,2
실망합니다,Adjective,4,1
실망했고,Adjective,2,1
실망했네요,Adjective,5,1
실망했다,Adjective,1,1
실망했습니다,Adjective,4,1
실망했습니다,Adjective,6,1
실망했어요,Adjective,6,1
실망했음,Adjective,1,3
실망했음,Adjective,7,1
실사,Noun,1,51
실사,Noun,2,9
실사,Noun,3,6
실사,Noun,4,11
실사,Noun,5,6
실사,Noun,6,5
실사,Noun,7,8
실사,Noun,8,25
실사,Noun,9,24
실사,Noun,10,21
실사영화,Noun,1,4
실사영화,Noun,2,4
실사영화,Noun,4,5
실사영화,Noun,5,1
실사영화,Noun,8,1
실사판,Noun,1,8
실사판,Noun,2,4
실사판,Noun,4,2
실사판,Noun,5,1
실사판,Noun,6,1
실사판,Noun,7,1
실사판,Noun,8,2
실사판,Noun,9,1
실사판,Noun,10,5
실상,Noun,1,1
실소,Noun,2,1
실소,Noun,4,2
실수,Noun,1,5
실수,Noun,2,1
실수,Noun,6,1
실전,Noun,1,1
실제,Noun,1,1
실제,Noun,4,1
실제,Noun,6,1
실제,Noun,7,3
실제,Noun,9,2
실제,Noun,10,5
실존,Noun,1,1
실컷,Noun,3,1
실패,Noun,1,4
실패,Noun,2,3
실패,Noun,4,1
실패한,Adjective,10,1
실패했는지,Adjective,2,1
실험,Noun,10,1
실화,Noun,1,4
실화,Noun,2,1
실화,Noun,9,1
실화,Noun,10,1
싫,Adjective,1,1
싫거나,Adjective,1,1
싫고,Adjective,10,1
싫다,Adjective,1,4
싫다,Adjective,2,2
싫다고,Adjective,1,1
싫어,Adjective,1,3
싫어,Adjective,2,1
싫어서,Adjective,1,2
싫어서,Adjective,10,1
싫어요,Adjective,1,3
싫어요,Adjective,5,1
싫어하는,Adjective,1,1
싫어하는,Adjective,8,1
싫어하는구나,Adjective,2,1
싫어하는데,Adjective,1,1
싫어하지만,Adjective,2,1
싫어하지만,Adjective,9,1
싫어할,Adjective,3,1
싫어함,Adjective,10,1
싫으면,Adjective,1,1
싫은,Adjective,1,2
싫은,Adjective,10,1
싫음,Adjective,1,1
심,Noun,1,1
심,Noun,2,2
심,Noun,4,1
심,Noun,8,1
심각,Noun,1,1
심각하게,Adjective,2,1
심각하구,Adjective,6,1
심각하네,Adjective,1,1
심각하네요,Adjective,4,1
심각하다,Adjective,1,2
심각하며,Adjective,1,1
심각한,Adjective,1,2
심각한가,Adjective,6,1
심각할,Adjective,2,1
심각합니다,Adjective,2,1
심각합니다,Adjective,4,1
심각히,Adjective,1,1
심규,Noun,1,1
심규,Noun,2,1
심수,Noun,2,1
심심,Noun,10,1
심심하고,Adjective,7,1
심심하면,Adjective,2,1
심심할,Adjective,1,1
심심할,Adjective,6,1
심어,Verb,2,1
심어주는,Verb,9,1
심은하,Noun,8,1
심장,Noun,9,1
심장,Noun,10,1
