형태소,품사,분류,카운트
수간,Noun,10,1
수감,Noun,1,1
수감자,Noun,9,1
수고,Noun,1,6
수고,Noun,6,1
수고,Noun,8,3
수고,Noun,9,1
수고,Noun,10,4
수괴,Noun,1,1
수나,Noun,1,1
수도,Noun,1,2
수도,Noun,2,1
수도,Noun,5,2
수도,Noun,6,1
수도,Noun,7,3
수도,Noun,8,1
수도,Noun,10,8
수듄,Noun,1,1
수라,Noun,6,1
수레,Noun,6,1
수레기,Noun,10,1
수로,Noun,10,1
수록,Noun,8,1
수록,Noun,10,5
수많은,Adjective,1,1
수많은,Adjective,6,1
수많은,Adjective,10,4
수면제,Noun,1,1
수미,Noun,5,1
수미,Noun,8,1
수미,Noun,10,7
수백,Modifier,1,2
수백,Modifier,2,1
수백,Modifier,10,1
수백,Noun,1,2
수백,Noun,8,1
수백,Noun,10,1
수병,Noun,10,1
수사,Noun,6,1
수사,Noun,7,3
수사,Noun,8,2
수색,Noun,8,1
수색,Noun,9,2
수습,Noun,1,3
수습,Noun,2,1
수습,Noun,7,1
수습,Noun,10,1
수십,Noun,1,1
수십,Noun,10,2
수양,Noun,1,1
수없이,Adverb,1,1
수역,Noun,7,1
수영화,Noun,7,1
수완,Noun,10,1
수용,Noun,10,1
수위,Noun,8,1
수위,Noun,10,2
수의,Noun,3,2
수의,Noun,5,1
수의,Noun,10,2
수익,Noun,1,1
수작,Noun,1,2
수작,Noun,6,3
수작,Noun,7,1
수작,Noun,8,8
수작,Noun,9,14
수작,Noun,10,52
수장,Noun,1,1
수정,Noun,1,1
수준,Noun,1,324
수준,Noun,2,5
수준,Noun,3,3
수준,Noun,4,2
수준,Noun,5,4
수준,Noun,6,3
수준,Noun,7,5
수준,Noun,8,7
수준,Noun,9,7
수준,Noun,10,41
수치,Noun,1,4
수치,Noun,10,2
수컷,Noun,8,1
수컷,Noun,10,3
수투핏,Noun,6,1
수트,Noun,9,2
수트,Noun,10,2
수트핏,Noun,10,1
수확,Noun,1,1
수확,Noun,9,1
숙면,Noun,6,1
숙의,Noun,1,1
순,Modifier,1,5
순,Modifier,7,1
순,Modifier,8,1
순,Modifier,9,1
순,Modifier,10,3
순,Noun,1,2
순,Noun,8,2
순,Noun,9,1
순,Noun,10,4
순간,Noun,1,1
순간,Noun,2,2
순간,Noun,5,1
순간,Noun,8,1
순간,Noun,9,1
순간,Noun,10,15
순삭,Noun,9,1
순서,Noun,10,1
순수,Noun,1,1
순수,Noun,10,1
순수하게,Adjective,9,1
순수하게,Adjective,10,2
순수하고,Adjective,8,1
순수한,Adjective,10,1
순식간,Noun,10,1
순애보,Noun,8,2
순위,Noun,1,5
순위,Noun,9,1
순위,Noun,10,1
순이,Noun,8,1
순전히,Adjective,4,1
순전히,Adjective,8,1
순정,Noun,10,1
순진한,Adjective,8,1
순진한,Adjective,10,1
순진해서,Adjective,1,1
숟가락,Noun,1,1
술,Noun,1,2
술,Noun,4,1
술,Noun,5,1
술,Noun,7,1
술,Noun,8,2
술,Noun,10,1
술술,Noun,10,1
숨,Noun,8,1
숨,Noun,10,3
숨겨진,Verb,8,2
숨겨진,Verb,10,3
숨겨진내용,Verb,10,2
숨막히게,Adjective,10,1
숨쉬는,Verb,10,1
숨은,Verb,10,2
숨죽,Noun,10,2
숩,Noun,1,1
숩,Noun,8,1
숫,Noun,10,1
숫자,Noun,1,1
숫컷,Noun,10,1
숭,Noun,10,1
숱,Noun,1,1
숲,Noun,10,1
쉐,Noun,1,1
쉐,Noun,10,1
쉐리,Noun,10,1
쉐키,Noun,1,1
쉐키들,Noun,10,1
쉐프,Noun,8,2
쉬,Noun,1,1
쉬,Noun,5,1
쉬,Noun,7,1
쉬,Noun,8,7
쉬,Noun,9,10
쉬,Noun,10,37
쉬는,Verb,1,1
쉬도록,Verb,1,1
쉬세요,Verb,1,1
쉬시지,Verb,5,1
쉬어,Verb,1,1
쉬우면서,Verb,10,1
쉬운,Adjective,7,1
쉬워,Adjective,8,1
쉬웠던,Adjective,10,1
쉬하게,Verb,10,3
쉬하군,Verb,10,1
쉬하다,Verb,8,1
쉬하다,Verb,10,1
쉬하더라,Verb,10,1
쉬한데,Verb,7,1
쉬함,Noun,6,1
쉬함,Noun,10,3
쉰,Modifier,2,1
쉰,Modifier,6,1
쉰내,Noun,10,1
쉴,Verb,8,1
쉴,Verb,9,1
쉴,Verb,10,6
쉴드,Noun,1,3
쉴수있어서,Verb,1,1
쉼표,Noun,10,1
쉽게,Verb,4,1
쉽게,Verb,6,1
쉽게,Verb,7,3
쉽게,Verb,8,3
쉽게,Verb,9,1
쉽게,Verb,10,6
쉽으로,Verb,5,1
쉽지,Verb,1,2
쉽지,Verb,7,1
쉽지,Verb,10,2
슈,Noun,1,2
슈렉,Noun,1,1
슈트,Noun,6,1
슈트,Noun,8,2
슈트,Noun,10,1
스,Noun,9,1
스,Noun,10,3
스란,Noun,1,1
스러,Adjective,1,3
스러,Adjective,2,1
스러,Adjective,10,1
스러운,Josa,1,4
스러운,Josa,2,1
스러운,Josa,6,1
스러운,Josa,10,5
스러울,Adjective,9,1
스러워서,Adjective,1,1
스러워서,Adjective,8,1
스러워요,Adjective,4,1
스러웠,Adjective,6,1
스러웠다,Adjective,7,1
스러웠던,Adjective,10,1
스러웠습니다,Adjective,1,1
스러웠습니다,Adjective,10,1
스런,Josa,1,3
스런,Josa,8,1
스런,Josa,10,2
스럽게,Josa,1,5
스럽게,Josa,5,1
스럽게,Josa,8,2
스럽게,Josa,9,3
스럽게,Josa,10,3
스럽고,Adjective,1,1
스럽긴,Adjective,10,1
스럽네,Adjective,1,1
스럽네요,Adjective,1,5
스럽네요,Adjective,10,1
스럽노,Adjective,1,1
스럽다,Adjective,1,5
스럽다,Adjective,6,1
스럽다,Adjective,9,1
스럽다,Adjective,10,2
스럽다만,Adjective,8,1
스럽더라,Adjective,9,1
스럽습니다,Adjective,1,2
스럽지,Josa,1,3
스럽지,Josa,9,1
스럽지,Josa,10,2
스럽지만,Adjective,1,1
스레,Noun,10,1
스르,Noun,8,1
스리,Noun,8,1
스리,Noun,10,1
스릴,Noun,1,1
스릴,Noun,8,4
스릴,Noun,9,1
스릴,Noun,10,22
스릴러,Noun,7,1
스릴러,Noun,9,1
스마트,Noun,3,1
스멜,Noun,7,1
스며드는,Verb,1,1
스며드는듯,Verb,10,1
스며든다,Verb,10,1
스며들듯,Verb,10,1
스며들어서,Verb,9,1
스무,Modifier,9,1
스미스,Noun,1,1
스샷,Noun,1,1
스스로,Noun,1,9
스스로,Noun,3,1
스스로,Noun,4,1
스스로,Noun,6,2
스스로,Noun,8,3
스스로,Noun,9,2
스스로,Noun,10,2
스승,Noun,1,1
스위치,Noun,8,1
스쳐,Verb,7,1
스캔들,Noun,1,1
스케,Noun,1,1
스케,Noun,5,1
스케일,Noun,5,1
스케일,Noun,6,1
스케일,Noun,10,1
스코세,Noun,4,1
스코어,Noun,10,2
스크린,Noun,1,1
스크린,Noun,9,2
스크린,Noun,10,16
스크린쿼터제,Noun,1,1
스킵,Noun,1,3
스킵,Noun,10,1
스타,Noun,1,1
스타,Noun,5,1
스타,Noun,6,1
스타,Noun,7,2
스타,Noun,8,8
스타,Noun,9,10
스타,Noun,10,47
스타일,Noun,1,6
스타일,Noun,3,2
스타일,Noun,5,1
스타일,Noun,6,2
스타일,Noun,7,2
스타일,Noun,8,4
스타일,Noun,9,2
스타일,Noun,10,27
스타일리시,Noun,7,1
스타일리시,Noun,8,1
스타일리시,Noun,9,1
스타일리시,Noun,10,7
스타트,Noun,7,1
스탈,Noun,8,1
스탈,Noun,9,1
스탈,Noun,10,2
스태프,Noun,1,11
스태프,Noun,9,1
스태프,Noun,10,4
스탭,Noun,1,6
스탭,Noun,2,1
스탭,Noun,8,2
스탭,Noun,10,1
스탭들,Noun,1,9
스탭들,Noun,8,1
스탭들,Noun,9,1
스탭들,Noun,10,5
스텝,Noun,1,38
스텝,Noun,2,1
스텝,Noun,6,1
스텝,Noun,7,1
스텝,Noun,8,4
스텝,Noun,9,1
스텝,Noun,10,7
스토,Noun,3,1
스토,Noun,9,1
스토리,Noun,1,95
스토리,Noun,2,14
스토리,Noun,3,12
스토리,Noun,4,14
스토리,Noun,5,22
스토리,Noun,6,18
스토리,Noun,7,32
스토리,Noun,8,64
스토리,Noun,9,51
스토리,Noun,10,231
스토리보드,Noun,10,1
스토리텔링,Noun,9,1
스토리텔링,Noun,10,1
스토어,Noun,10,1
스트레스,Noun,1,2
스트레스,Noun,6,1
스트레스,Noun,10,4
스트리밍,Noun,10,1
스틱,Noun,1,1
스팅,Noun,1,1
스팅,Noun,5,1
스파이,Noun,1,2
스파이,Noun,9,1
스파이,Noun,10,1
스파이더맨,Noun,1,1
스펙,Noun,9,1
스포,Noun,1,2
스포,Noun,6,1
스포,Noun,7,1
스포,Noun,10,2
스포일러,Noun,1,2
스포일러,Noun,4,1
스포일러,Noun,6,1
스포일러,Noun,8,5
스포일러,Noun,9,1
스포일러,Noun,10,10
스포츠카,Noun,1,1
스포츠카,Noun,2,1
스폰했다,Noun,1,1
스푼,Noun,6,1
스푼,Noun,10,2
스피디함,Noun,6,1
슨,Noun,10,1
슨리,Noun,10,1
슨상님,Noun,10,3
슬람,Noun,9,2
슬람,Noun,10,4
슬레,Noun,1,1
슬림,Noun,7,1
슬퍼,Adjective,10,2
슬퍼서,Adjective,10,1
슬퍼요,Adjective,10,1
슬펐다,Adjective,8,1
슬펐어,Adjective,10,1
슬프,Adjective,7,1
슬프게,Adjective,10,1
슬프고,Adjective,10,4
슬프네요,Adjective,10,2
슬프다,Adjective,1,1
슬프다,Adjective,10,1
슬프당,Adjective,10,2
슬프면서도,Adjective,10,1
슬픈,Adjective,1,1
슬픈,Adjective,7,1
슬픈,Adjective,9,1
슬픈,Adjective,10,6
슬픔,Noun,8,2
슬픔,Noun,10,5
슴,Noun,7,1
습,Noun,1,2
습,Noun,6,3
습,Noun,8,2
습,Noun,9,3
습,Noun,10,9
습관,Noun,10,1
습니,Noun,9,1
습니,Noun,10,1
습니다,Eomi,9,1
습한,Adjective,10,1
승,Noun,1,9
승,Noun,5,1
승,Noun,10,1
승리,Noun,1,1
승산,Noun,4,1
승승,Noun,7,1
승자,Noun,1,1
승자,Noun,10,1
승전,Noun,8,1
승차,Noun,1,1
승화,Noun,5,1
승화,Noun,9,1
시,Modifier,1,3
시,Modifier,4,1
시,Modifier,6,1
시,Modifier,7,1
시,Modifier,8,3
시,Modifier,9,4
시,Modifier,10,6
시,Noun,1,5
시,Noun,9,1
시,Noun,10,5
시각,Noun,1,1
시각,Noun,9,1
시각,Noun,10,3
시간,Noun,1,107
시간,Noun,2,6
시간,Noun,3,4
시간,Noun,4,4
시간,Noun,5,6
시간,Noun,6,10
시간,Noun,7,10
시간,Noun,8,18
시간,Noun,9,20
시간,Noun,10,104
시간대,Noun,10,1
시계,Noun,8,1
시공간,Noun,6,1
시궁창,Noun,1,2
시급,Noun,10,1
시급히다,Adjective,10,1
시기,Noun,1,5
시기,Noun,7,1
시기,Noun,8,1
시기,Noun,10,4
시끄러,Adjective,7,1
시끄러운,Adjective,1,1
시끄러운데,Adjective,8,1
시끄러운지,Adjective,8,1
시끄러워서,Adjective,10,1
시끄럽다,Adjective,2,1
시나,Noun,2,1
시나,Noun,5,1
시나리오,Noun,1,8
시나리오,Noun,2,3
시나리오,Noun,3,2
시나리오,Noun,4,1
시나리오,Noun,5,3
시나리오,Noun,6,5
시나리오,Noun,7,5
시나리오,Noun,8,7
시나리오,Noun,9,9
시나리오,Noun,10,12
시너지,Noun,8,1
시너지,Noun,9,1
시너지,Noun,10,2
시네마,Noun,9,1
시놉,Noun,1,1
시늉,Noun,5,1
시대,Noun,1,9
시대,Noun,3,3
시대,Noun,4,1
시대,Noun,5,1
시대,Noun,9,1
시대,Noun,10,2
시도,Noun,2,1
시도,Noun,4,4
시도,Noun,5,1
시도,Noun,7,1
시도,Noun,8,1
시도,Noun,10,3
시러진다,Adjective,1,1
시련,Noun,1,1
시리,Noun,10,1
시립니다,Adjective,10,1
시민,Noun,1,2
시민,Noun,10,1
시바,Noun,1,1
시부,Noun,1,1
시사,Noun,1,1
시사,Noun,10,2
시사회,Noun,1,4
시사회,Noun,7,4
시사회,Noun,8,4
시사회,Noun,10,14
시상식,Noun,1,1
시상식,Noun,9,1
시선,Noun,1,4
시선,Noun,7,1
시선,Noun,9,2
시선,Noun,10,4
시스,Noun,9,1
시스,Noun,10,1
시스템,Noun,1,1
시시하네요,Adjective,6,1
시완,Noun,1,26
시완,Noun,3,2
시완,Noun,6,1
시완,Noun,8,6
시완,Noun,9,4
시완,Noun,10,24
시원,Noun,1,1
시원,Noun,10,1
시원섭섭하긴,Adjective,9,1
시원시원,Adverb,10,1
시원시원하군,Adjective,10,1
시원시원한,Adjective,8,1
시원시원한,Adjective,9,1
시원시원한,Adjective,10,1
시원시원합니다,Adjective,10,1
시원하게,Adjective,1,1
시원하게,Adjective,4,1
시원하게,Adjective,10,2
시원하네,Adjective,7,1
시원하다,Adjective,10,1
시원한,Adjective,7,1
시원한,Adjective,9,1
시원한,Adjective,10,3
시원할,Adjective,1,1
시작,Noun,1,13
시작,Noun,2,2
시작,Noun,3,1
시작,Noun,5,3
시작,Noun,6,2
시작,Noun,7,2
시작,Noun,8,3
시작,Noun,9,6
시작,Noun,10,15
시장,Noun,5,1
시장,Noun,10,2
시전,Noun,10,1
시절,Noun,1,1
시절,Noun,8,1
시절,Noun,10,3
시점,Noun,4,1
시점,Noun,6,1
시점,Noun,10,3
시정,Noun,1,1
시종일관,Noun,1,1
시종일관,Noun,6,1
시청,Noun,1,1
시청,Noun,10,1
시청자,Noun,1,1
시체,Noun,7,1
시체,Noun,8,3
시초,Noun,10,1
시츄에이션,Noun,1,2
시켜,Verb,1,1
시켜,Verb,3,1
시켜,Verb,9,2
시켜,Verb,10,2
시켜놓은,Verb,10,1
시켜놨네,Verb,5,1
시켜서,Verb,4,1
시켜야,Verb,10,2
시켜요,Verb,1,1
시켜주는,Verb,10,1
시켰고,Verb,10,1
시켰냐,Verb,10,1
시켰는데,Verb,8,1
시켰다,Verb,8,1
시켰다,Verb,10,3
시켰을까,Verb,3,1
시퀀스,Noun,10,3
시키고,Verb,1,2
시키고,Verb,10,1
시키기,Verb,1,1
시키는,Verb,1,1
시키는,Verb,2,1
시키는,Verb,10,4
시키는건,Verb,10,1
시키는데,Verb,1,1
시키니,Verb,1,1
시키다,Verb,5,1
시키데,Verb,2,1
시키자,Verb,10,1
시키지,Verb,1,1
시키지,Verb,4,2
시키지,Verb,10,1
시키지말구,Verb,1,1
시킨,Verb,1,4
시킨,Verb,7,1
시킨,Verb,10,1
시킨거다,Verb,7,1
시킨듯,Verb,8,1
시킬,Verb,10,1
시킬듯,Verb,10,1
시킴,Noun,5,1
시프,Noun,10,1
시픔,Noun,10,1
시험,Noun,10,2
식,Noun,1,6
식,Noun,5,1
식,Noun,10,1
식,Suffix,1,10
식,Suffix,2,1
식,Suffix,3,2
식,Suffix,5,1
식,Suffix,6,2
식,Suffix,7,1
식,Suffix,8,3
식,Suffix,9,2
식,Suffix,10,11
식겁,Noun,1,1
식겁함,Adjective,1,1
식겁했네요,Adjective,1,1
식상하게,Adjective,9,1
식상하게,Adjective,10,1
식상하고,Adjective,1,1
식상하긴,Adjective,10,1
식상하나,Adjective,7,1
식상하나,Adjective,8,1
식상하네요,Adjective,1,1
식상하네요,Adjective,4,1
식상하네요,Adjective,6,1
식상하다,Adjective,1,1
식상하다,Adjective,6,1
식상하다,Adjective,8,1
식상하다고,Adjective,9,1
식상하다못하,Adjective,1,1
식상하지,Adjective,4,1
식상하지,Adjective,8,1
식상하지,Adjective,10,2
식상한,Adjective,1,2
식상한,Adjective,2,1
식상한,Adjective,5,1
식상한,Adjective,6,1
식상한,Adjective,8,3
식상한,Adjective,9,2
식상한,Adjective,10,1
식상한듯,Adjective,7,1
식상한면이,Adjective,8,1
식상한소,Adjective,9,1
식상할수도,Adjective,8,1
식상함,Adjective,1,1
식상함,Adjective,2,1
식상함,Adjective,5,1
식상함에,Adjective,4,1
식상합니다,Adjective,5,1
식상해,Adjective,3,1
식상해서,Adjective,10,1
식상해지던,Adjective,10,1
식상했던,Adjective,8,1
식상했던거,Adjective,6,1
식상했어요,Adjective,7,1
식이,Noun,1,5
식이,Noun,3,1
식이,Noun,4,3
식이,Noun,8,2
식이,Noun,10,2
신,Modifier,1,2
신,Modifier,7,3
신,Modifier,8,2
신,Modifier,9,1
신,Modifier,10,6
신,Noun,1,2
신,Noun,3,1
신,Noun,4,1
신,Noun,5,1
신,Noun,6,1
신,Noun,8,1
신,Noun,9,7
신,Noun,10,36
신경,Noun,1,4
신경,Noun,4,1
신경,Noun,5,1
신경,Noun,7,1
신경,Noun,8,3
신경,Noun,10,15
신경숙,Noun,8,1
신경안,Noun,10,1
신고,Noun,1,1
신고,Noun,10,1
신기,Noun,2,1
신기하게,Adjective,1,1
신기하게,Adjective,10,2
신기하구만,Adjective,1,1
신기하네,Adjective,1,1
신기하더라,Adjective,8,1
신나,Adjective,10,1
신나게,Adjective,7,1
신나게,Adjective,9,2
신나게,Adjective,10,1
신나고,Adjective,10,1
신나는,Adjective,9,1
신념,Noun,1,3
신들,Noun,7,1
신들,Noun,10,5
신들린,Adjective,8,1
신들린,Adjective,10,1
신들린것,Adjective,10,1
신랑,Noun,5,1
신랑,Noun,10,2
신뢰,Noun,9,1
신뢰,Noun,10,3
신물,Noun,1,1
신봉,Noun,1,1
신분,Noun,1,3
신분,Noun,7,1
신분,Noun,8,3
신분,Noun,10,4
신선,Noun,1,1
신선,Noun,8,1
신선,Noun,10,2
신선도,Noun,7,1
신선도,Noun,10,1
신선하거나,Adjective,1,1
신선하게,Adjective,6,2
신선하게,Adjective,8,1
신선하게,Adjective,9,2
신선하게,Adjective,10,2
신선하고,Adjective,6,1
신선하고,Adjective,7,1
신선하고,Adjective,8,3
신선하고,Adjective,9,1
신선하고,Adjective,10,14
신선하구,Adjective,10,1
신선하기도,Adjective,10,2
신선하긴,Adjective,8,1
신선하네요,Adjective,10,1
신선하다,Adjective,9,1
신선하다,Adjective,10,4
신선하다는,Adjective,10,1
신선하면서도,Adjective,10,1
신선하지,Adjective,2,1
신선하지,Adjective,8,1
신선하지가,Adjective,1,1
신선하지는,Adjective,7,1
신선하지는,Adjective,8,1
신선하진,Adjective,8,1
신선한,Adjective,1,1
신선한,Adjective,4,1
신선한,Adjective,6,1
신선한,Adjective,7,1
신선한,Adjective,8,4
신선한,Adjective,9,3
신선한,Adjective,10,8
신선한데,Adjective,10,2
신선함,Adjective,5,1
신선함,Adjective,6,1
신선함,Adjective,8,1
신선함,Adjective,9,1
신선함,Adjective,10,1
신선함은,Adjective,7,1
신선함이,Adjective,1,1
신선함이,Adjective,8,1
신선합니다,Adjective,10,1
신선해서,Adjective,9,1
신선해서,Adjective,10,1
신선했고,Adjective,6,1
신선했고,Adjective,7,1
신선했고,Adjective,9,1
신선했고,Adjective,10,2
신선했다,Adjective,7,2
신선했다,Adjective,8,1
신선했다,Adjective,9,1
신선했다,Adjective,10,1
신선했던,Adjective,10,1
신선했습니다,Adjective,1,1
신선했습니다,Adjective,9,2
신선했습니다,Adjective,10,1
신선했어요,Adjective,10,1
신선했으나,Adjective,6,1
신선했음,Adjective,9,1
신선했음,Adjective,10,3
신세,Noun,1,1
신세,Noun,6,1
신세,Noun,10,1
신세계,Noun,1,96
신세계,Noun,2,15
신세계,Noun,3,13
신세계,Noun,4,18
신세계,Noun,5,27
신세계,Noun,6,43
신세계,Noun,7,55
신세계,Noun,8,49
신세계,Noun,9,44
신세계,Noun,10,111
신세대,Noun,6,1
신소율,Noun,2,1
신영화,Noun,1,4
신은,Verb,1,1
신은,Verb,5,1
신은,Verb,10,2
신은정,Noun,8,1
신음,Noun,1,1
신의,Noun,8,1
신의,Noun,9,3
신의,Noun,10,1
신인,Noun,1,1
신인,Noun,2,1
신인,Noun,9,1
신인,Noun,10,1
신일,Noun,10,1
신임,Noun,1,1
신작,Noun,1,1
신중하게,Adjective,1,1
신중하길,Adjective,10,1
신지,Noun,1,1
신참,Noun,1,1
신청,Noun,1,1
신파,Noun,1,1
신파,Noun,2,1
신파,Noun,5,1
신파,Noun,8,1
신파,Noun,10,1
신호탄,Noun,8,1
실,Noun,1,3
실,Noun,9,1
실,Noun,10,5
실감,Noun,2,3
실감,Noun,5,1
실감,Noun,8,3
실감,Noun,9,2
실감,Noun,10,6
실검,Noun,10,1
실력,Noun,1,5
실력,Noun,4,1
실력,Noun,8,1
실력,Noun,9,1
실력,Noun,10,1
실망,Noun,1,34
실망,Noun,3,2
실망,Noun,4,2
실망,Noun,6,3
실망,Noun,7,1
실망,Noun,8,2
실망,Noun,10,7
실망하셨겠지만,Adjective,10,1
실망하지,Adjective,10,1
실망한,Adjective,1,1
실망할,Adjective,9,1
실망했네,Adjective,1,1
실망했네요,Adjective,1,1
실망했네요,Adjective,6,1
실망했다,Adjective,1,1
실망했었는,Adjective,10,1
실망했었다,Adjective,1,1
실망했지만,Adjective,9,1
실미도,Noun,10,1
실밥,Noun,5,1
실상,Noun,10,1
실생활,Noun,10,1
실소,Noun,5,1
실소,Noun,6,1
실속,Noun,10,1
실수,Noun,1,7
실수,Noun,2,1
실수,Noun,4,1
실수,Noun,6,1
실수,Noun,8,8
실수,Noun,9,4
실수,Noun,10,9
실습,Noun,1,1
실실,Noun,8,1
실언,Noun,7,1
실적,Noun,6,1
실전,Noun,1,3
실전,Noun,10,1
실제,Noun,1,5
실제,Noun,2,1
실제,Noun,7,1
실제,Noun,8,1
실제,Noun,10,5
실존,Noun,10,1
실천,Noun,1,1
실체,Noun,1,1
실체,Noun,10,1
실컷,Noun,7,1
실컷,Noun,10,1
실패,Noun,1,2
실패,Noun,3,1
실패,Noun,6,1
실패,Noun,7,1
실패,Noun,9,1
실패,Noun,10,3
실패하는,Adjective,10,2
실패하면,Adjective,1,1
실패한,Adjective,8,1
실패한,Adjective,10,1
실패한게,Adjective,9,1
실패해서,Adjective,10,1
실패했으나,Adjective,10,1
실패했지만,Adjective,9,1
실프,Noun,7,1
실행,Noun,10,1
실험,Noun,5,1
실험,Noun,6,1
실험,Noun,10,2
실화,Noun,1,1
실화,Noun,3,1
실화,Noun,5,1
실화,Noun,10,4
싫,Adjective,10,1
싫게,Adjective,10,1
싫고,Adjective,1,5
싫네,Adjective,1,1
싫네,Adjective,10,1
싫다,Adjective,1,17
싫다,Adjective,6,1
싫다,Adjective,8,1
싫다고,Adjective,1,3
싫다고,Adjective,10,1
싫다는데,Adjective,1,1
싫다잘,Adjective,1,1
싫어,Adjective,1,5
싫어,Adjective,10,2
싫어도,Adjective,10,1
싫어서,Adjective,1,5
싫어서,Adjective,10,3
싫어졌다,Adjective,1,1
싫어졌습니다,Adjective,1,1
싫어지게,Adjective,1,1
싫어지네,Adjective,1,1
싫어지네,Adjective,10,1
싫어지는,Adjective,8,1
싫어진다,Adjective,1,1
싫어진다,Adjective,10,1
싫어짐,Adjective,1,2
싫어집니다,Adjective,1,1
싫어하거나,Adjective,4,1
싫어하겠네,Adjective,9,1
싫어하겠지만,Adjective,10,1
싫어하고,Adjective,6,1
싫어하고,Adjective,9,1
싫어하고,Adjective,10,2
싫어하는,Adjective,10,4
싫어하는거랑,Adjective,10,1
싫어하는건,Adjective,10,2
싫어하는데,Adjective,9,1
싫어하는데,Adjective,10,1
싫어하는데도,Adjective,10,1
싫어하든지,Adjective,10,1
싫어하지만,Adjective,10,1
싫어할,Adjective,10,1
싫어함,Adjective,9,1
싫어합니다,Adjective,5,1
싫어합니다,Adjective,10,3
싫어해서,Adjective,9,1
싫어했는데,Adjective,9,1
싫엇음,Noun,2,1
싫었는데,Adjective,10,1
싫었으나,Adjective,9,1
싫으다,Adjective,1,1
싫으면,Adjective,1,2
싫으면,Adjective,10,3
싫으시면,Adjective,2,1
싫은,Adjective,1,5
싫은,Adjective,3,1
싫은,Adjective,6,2
싫은,Adjective,8,1
싫은,Adjective,10,1
싫은게,Adjective,1,1
싫은데,Adjective,1,1
싫은데,Adjective,9,1
싫을,Adjective,1,1
