형태소,품사,분류,카운트
여겨,Verb,8,1
여겨,Verb,10,1
여관,Noun,10,1
여기,Noun,1,6
여기,Noun,4,1
여기,Noun,5,2
여기,Noun,6,1
여기,Noun,7,5
여기,Noun,8,2
여기,Noun,9,2
여기,Noun,10,9
여기는,Verb,1,1
여기는,Verb,8,2
여기는,Verb,9,1
여기는,Verb,10,1
여기저기,Noun,1,1
여기저기,Noun,5,1
여긴,Verb,3,1
여긴,Verb,10,1
여러,Modifier,1,1
여러,Modifier,4,2
여러,Modifier,8,4
여러,Modifier,9,2
여러,Noun,7,2
여러,Noun,8,1
여러,Noun,9,1
여러,Noun,10,2
여러가지,Noun,1,1
여러가지,Noun,8,1
여러가지,Noun,9,1
여러가지,Noun,10,2
여러분,Noun,1,1
여러분,Noun,4,1
여러분,Noun,10,2
여럿,Noun,7,1
여배우,Noun,1,15
여배우,Noun,2,1
여배우,Noun,5,2
여배우,Noun,6,1
여배우,Noun,7,3
여배우,Noun,8,7
여배우,Noun,9,2
여배우,Noun,10,8
여백,Noun,8,2
여백,Noun,10,1
여보세요,Exclamation,1,1
여부,Noun,8,1
여생,Noun,1,1
여서,Josa,1,4
여서,Josa,2,1
여서,Josa,5,1
여서,Josa,6,2
여서,Josa,9,1
여서,Josa,10,2
여서,Noun,7,1
여서,Noun,8,1
여성,Noun,1,1
여성,Noun,5,1
여성,Noun,8,5
여실,Noun,10,1
여우,Noun,1,2
여우,Noun,6,1
여우,Noun,8,2
여우주연상,Noun,1,6
여우주연상,Noun,5,1
여우주연상,Noun,6,2
여우주연상,Noun,7,2
여우주연상,Noun,8,1
여우주연상,Noun,9,3
여우주연상,Noun,10,2
여운,Noun,7,2
여운,Noun,8,7
여운,Noun,9,11
여운,Noun,10,17
여유,Noun,9,1
여인,Noun,8,1
여인,Noun,10,1
여자,Noun,1,30
여자,Noun,2,3
여자,Noun,3,5
여자,Noun,4,1
여자,Noun,6,4
여자,Noun,7,6
여자,Noun,8,11
여자,Noun,9,9
여자,Noun,10,14
여자꼬시,Noun,1,1
여자도,Noun,8,1
여자도,Noun,10,1
여자친구,Noun,6,1
여자친구,Noun,8,1
여자친구,Noun,10,3
여전하고,Adjective,4,1
여전하다,Adjective,7,1
여전하다,Adjective,8,1
여전하더라,Adjective,7,1
여전하지만,Adjective,9,1
여전한,Adjective,1,1
여전한,Adjective,6,1
여전한,Adjective,8,1
여전한,Adjective,9,2
여전한,Adjective,10,1
여전한데,Adjective,10,1
여전히,Adjective,5,1
여전히,Adjective,6,1
여전히,Adjective,8,2
여전히,Adjective,9,2
여전히,Adjective,10,5
여주,Noun,1,2
여주,Noun,5,1
여지,Noun,1,1
여지,Noun,10,1
여진,Noun,9,1
여친,Noun,10,1
여타,Noun,9,1
여태,Noun,1,1
여태,Noun,8,1
여태,Noun,10,2
여하튼,Noun,10,1
여행,Noun,9,2
여행지,Noun,10,1
역,Noun,1,2
역,Noun,7,1
역,Noun,10,2
역겁,Noun,1,1
역겨,Adjective,1,1
역겨,Adjective,6,1
역겨,Adjective,7,1
역겨,Adjective,8,1
역겨우면서,Adjective,1,1
역겨운,Adjective,1,5
역겨운,Adjective,2,2
역겨운,Adjective,10,1
역겨운것,Adjective,1,1
역겨울,Adjective,7,1
역겨워,Adjective,1,5
역겨워도,Adjective,1,1
역겨워서,Adjective,1,6
역겨워서,Adjective,2,1
역겨웠습니다,Adjective,4,1
역겨웠어요,Adjective,1,1
역겨웠음,Adjective,1,1
역겹,Adjective,7,1
역겹게,Adjective,1,1
역겹고,Adjective,1,7
역겹나,Adjective,1,1
역겹네,Adjective,1,2
역겹네요,Adjective,1,2
역겹다,Adjective,1,24
역겹다,Adjective,2,4
역겹다,Adjective,4,1
역겹다,Adjective,5,1
역겹다,Adjective,8,1
역겹다,Adjective,10,1
역겹다기,Adjective,8,1
역겹다는,Adjective,1,1
역겹당,Adjective,1,1
역겹습니다,Adjective,1,1
역겹지,Adjective,1,1
역대,Noun,1,3
역대,Noun,9,2
역량,Noun,7,1
역량,Noun,9,1
역병,Noun,1,1
역사,Noun,8,1
역설,Noun,7,1
역설,Noun,10,1
역시,Noun,1,9
역시,Noun,2,1
역시,Noun,3,1
역시,Noun,5,2
역시,Noun,6,1
역시,Noun,7,9
역시,Noun,8,21
역시,Noun,9,20
역시,Noun,10,45
역작,Noun,10,1
역전,Noun,8,1
역지,Adjective,1,1
역할,Noun,1,1
역할,Noun,4,2
역할,Noun,5,1
역할,Noun,8,1
역할,Noun,9,1
역활,Noun,7,1
엮지,Noun,10,1
연,Modifier,1,3
연,Modifier,2,1
연,Modifier,6,5
연,Modifier,7,2
연,Modifier,8,4
연,Modifier,9,2
연,Modifier,10,6
연,Noun,7,1
연결,Noun,10,2
연관,Noun,8,1
연관,Noun,9,1
연구,Noun,8,1
연극,Noun,6,1
연극,Noun,8,1
연극,Noun,9,1
연극,Noun,10,1
연기,Noun,1,33
연기,Noun,2,5
연기,Noun,3,3
연기,Noun,4,3
연기,Noun,5,8
연기,Noun,6,28
연기,Noun,7,46
연기,Noun,8,79
연기,Noun,9,70
연기,Noun,10,117
연기력,Noun,1,3
연기력,Noun,5,1
연기력,Noun,6,1
연기력,Noun,7,5
연기력,Noun,8,7
연기력,Noun,9,7
연기력,Noun,10,8
연기자,Noun,1,1
연기자,Noun,9,1
연기자,Noun,10,3
연례,Noun,9,1
연료,Noun,1,1
연륜,Noun,9,1
연민,Noun,1,1
연민,Noun,5,1
연민,Noun,7,2
연민,Noun,8,2
연민,Noun,9,1
연속,Noun,1,1
연속,Noun,9,2
연신,Adverb,9,1
연애,Noun,1,3
연애,Noun,2,1
연애,Noun,4,1
연애,Noun,5,1
연애,Noun,7,2
연애,Noun,8,4
연애,Noun,9,2
연애,Noun,10,1
연애담,Noun,10,1
연애영화,Noun,1,1
연애편지,Noun,2,1
연예계,Noun,1,2
연예계,Noun,8,1
연예인,Noun,1,2
연예인,Noun,2,1
연예인,Noun,8,1
연인,Noun,1,3
연인,Noun,7,2
연인,Noun,10,2
연출,Noun,1,4
연출,Noun,5,3
연출,Noun,6,1
연출,Noun,7,4
연출,Noun,8,9
연출,Noun,9,6
연출,Noun,10,12
연출자,Noun,9,1
연탄재,Noun,10,1
연하,Noun,1,1
연하,Noun,8,1
연하고,Adjective,8,1
연한,Noun,8,1
연해,Noun,8,1
열,Modifier,1,1
열,Modifier,2,1
열,Modifier,8,1
열,Noun,1,1
열,Noun,5,1
열,Noun,8,1
열,Noun,9,1
열광하는,Adjective,1,1
열광하던,Adjective,10,1
열려있구나,Verb,10,1
열린,Verb,10,1
열쇠,Noun,9,1
열심히,Adverb,1,1
열심히,Adverb,5,2
열심히,Adverb,10,1
열연,Noun,2,1
열연,Noun,9,1
열연,Noun,10,1
열자,Noun,1,29
열자,Noun,8,3
열정,Noun,1,1
열폭,Noun,2,1
열폭,Noun,10,1
열한,Modifier,1,1
염,Noun,1,1
염,Noun,9,1
염병,Noun,1,1
염병,Noun,2,1
염습,Noun,9,1
염증,Noun,10,1
엽,Noun,8,1
엽기,Noun,4,1
엿,Modifier,1,3
엿,Modifier,9,1
엿같다,Noun,1,1
엿먹으,Noun,9,1
엿보는,Verb,9,1
엿볼수,Verb,8,1
였,Verb,9,1
였고,Verb,1,1
였고,Verb,7,1
였고,Verb,9,1
였고,Verb,10,1
였구나,Verb,10,1
였군,Verb,10,1
였나,Verb,8,1
였나,Verb,9,1
였나요,Verb,1,1
였네,Verb,1,2
였네요,Verb,10,1
였는데,Verb,1,1
였는데,Verb,9,2
였는데,Verb,10,4
였다,Verb,1,3
였다,Verb,2,1
였다,Verb,5,1
였다,Verb,6,1
였다,Verb,7,8
였다,Verb,8,5
였다,Verb,9,8
였다,Verb,10,5
였다고,Verb,10,1
였다는,Verb,8,1
였다는걸,Verb,1,1
였다니,Verb,1,1
였다면,Verb,1,1
였다면,Verb,7,1
였다면,Verb,9,1
였다면,Verb,10,2
였던,Verb,1,2
였던것,Verb,7,1
였던것,Verb,10,2
였습니다,Verb,1,2
였습니다,Verb,3,1
였습니다,Verb,8,3
였습니다,Verb,9,4
였습니다,Verb,10,5
였어,Verb,10,1
였어요,Verb,1,1
였어요,Verb,7,1
였어요,Verb,8,1
였어요,Verb,9,3
였어요,Verb,10,5
였으,Verb,5,1
였으니,Verb,8,1
였으면,Verb,1,2
였을까,Verb,1,1
였을까,Verb,9,1
였음,Eomi,10,1
였음,Verb,1,1
였음,Verb,8,1
였음,Verb,10,2
였지만,Verb,5,1
였지만,Verb,8,2
였지만,Verb,9,1
였지만,Verb,10,1
영,Modifier,1,19
영,Modifier,3,2
영,Modifier,4,2
영,Modifier,5,2
영,Modifier,6,3
영,Modifier,7,1
영,Modifier,8,5
영,Modifier,9,2
영,Modifier,10,6
영,Noun,1,1
영,Noun,8,1
영,Noun,10,3
영감,Noun,1,2
영감,Noun,8,1
영롸,Noun,8,1
영민,Noun,10,1
영상,Noun,1,4
영상,Noun,2,1
영상,Noun,4,1
영상,Noun,6,1
영상,Noun,7,1
영상,Noun,8,1
영상,Noun,9,2
영상,Noun,10,3
영역,Noun,7,1
영웅,Noun,1,1
영웅,Noun,8,1
영원,Noun,10,1
영원하라,Adjective,10,1
영원한,Adjective,9,1
영원할,Adjective,7,1
영원히,Adjective,1,1
영원히,Adjective,8,1
영원히,Adjective,10,1
영하,Noun,1,1
영향,Noun,1,1
영향,Noun,8,1
영향,Noun,10,1
영호,Noun,1,1
영호,Noun,5,1
영호,Noun,7,1
영호,Noun,10,1
영혼,Noun,1,2
영혼,Noun,8,1
영혼,Noun,10,1
영화,Noun,1,531
영화,Noun,2,46
영화,Noun,3,23
영화,Noun,4,29
영화,Noun,5,46
영화,Noun,6,60
영화,Noun,7,144
영화,Noun,8,305
영화,Noun,9,297
영화,Noun,10,585
영화감독,Noun,1,7
영화감독,Noun,4,1
영화감독,Noun,6,1
영화감독,Noun,8,4
영화계,Noun,1,7
영화계,Noun,5,1
영화계,Noun,10,1
영화관,Noun,1,2
영화관,Noun,2,1
영화관,Noun,5,2
영화관,Noun,8,1
영화관,Noun,9,3
영화관,Noun,10,2
영화광,Noun,1,1
영화로,Noun,1,33
영화로,Noun,2,3
영화로,Noun,3,2
영화로,Noun,4,1
영화로,Noun,5,2
영화로,Noun,6,3
영화로,Noun,7,7
영화로,Noun,8,11
영화로,Noun,9,9
영화로,Noun,10,24
영화로인해,Adjective,1,1
영화매니아,Noun,9,1
영화배우,Noun,8,1
영화비평,Noun,10,1
영화사,Noun,7,1
영화에서처럼,Noun,5,1
영화에서처럼,Noun,8,1
영화인,Noun,1,5
영화인,Noun,7,1
영화인,Noun,8,3
영화인,Noun,9,3
영화인,Noun,10,3
영화제,Noun,1,3
영화제,Noun,2,1
영화제,Noun,6,3
영화제,Noun,8,2
영화제,Noun,9,3
영화제작,Noun,1,1
영화평론,Noun,3,2
영화평론,Noun,10,1
영환,Noun,1,3
영환,Noun,4,1
영환,Noun,7,1
영환,Noun,8,1
영환,Noun,9,1
영활,Noun,4,1
영활,Noun,10,1
영희,Noun,1,2
영희,Noun,3,1
영희,Noun,5,1
영희,Noun,6,4
영희,Noun,7,10
영희,Noun,8,6
영희,Noun,9,8
영희,Noun,10,15
옅은,Adjective,7,1
옆,Noun,1,3
옆,Noun,6,1
옆,Noun,9,4
옆,Noun,10,2
예,Modifier,1,3
예,Modifier,5,1
예,Modifier,10,3
예,Noun,1,1
예,Noun,8,2
예,Noun,10,1
예견,Noun,10,1
예고,Noun,1,1
예고,Noun,8,1
예고편,Noun,8,1
예고편,Noun,10,1
예능,Noun,10,2
예리한,Adjective,10,1
예매,Noun,1,2
예매,Noun,9,1
예매,Noun,10,2
예민하게,Adjective,9,3
예민하고,Adjective,8,1
예민하고,Adjective,10,1
예민하구나,Adjective,8,1
예민하기까지,Adjective,10,1
예민하신거,Adjective,8,1
예민한,Adjective,9,1
예민한,Adjective,10,2
예민함도,Adjective,8,1
예민해,Adjective,10,1
예민해졌다,Adjective,9,1
예민해졌다,Adjective,10,1
예부,Noun,10,1
예뻐,Adjective,6,1
예뻐,Adjective,9,1
예뻐서,Adjective,1,2
예뻐서,Adjective,5,1
예뻐서,Adjective,8,1
예뻐요,Adjective,1,1
예뻐요,Adjective,8,1
예뻐용,Adjective,9,1
예뻐지고,Adjective,10,1
예뻤다,Adjective,8,2
예뻤다,Adjective,9,2
예쁘게,Adjective,10,1
예쁘고,Adjective,3,3
예쁘고,Adjective,9,2
예쁘고,Adjective,10,3
예쁘네요,Adjective,5,1
예쁘네요,Adjective,9,1
예쁘네요,Adjective,10,2
예쁘니까,Adjective,1,1
예쁘다,Adjective,7,1
예쁘다,Adjective,8,1
예쁘다,Adjective,9,1
예쁘다,Adjective,10,2
예쁘다는,Adjective,3,1
예쁘더라,Adjective,6,1
예쁘죠,Adjective,10,1
예쁜,Adjective,2,1
예쁜,Adjective,3,1
예쁜,Adjective,5,1
예쁜,Adjective,7,1
예쁜,Adjective,9,3
예쁜,Adjective,10,4
예쁜말로,Adjective,1,1
예쁠,Adjective,8,1
예쁨,Adjective,9,2
예산,Noun,7,1
예산,Noun,8,1
예산,Noun,10,1
예상,Noun,1,2
예상,Noun,7,1
예상,Noun,8,1
예상,Noun,10,1
예상외,Noun,8,1
예술,Noun,1,130
예술,Noun,2,11
예술,Noun,3,2
예술,Noun,4,2
예술,Noun,5,5
예술,Noun,6,1
예술,Noun,7,5
예술,Noun,8,4
예술,Noun,9,7
예술,Noun,10,26
예술가,Noun,1,14
예술가,Noun,2,2
예술가,Noun,8,1
예술가,Noun,9,2
예술가,Noun,10,4
예술인,Noun,1,2
예약,Noun,10,1
예외,Noun,1,1
예외,Noun,8,1
예요,Josa,1,1
예요,Josa,6,1
예요,Josa,8,3
예요,Josa,9,2
예요,Josa,10,4
예의,Noun,1,3
예의,Noun,5,1
예의,Noun,8,1
예의,Noun,9,2
예전,Noun,1,4
예전,Noun,2,1
예전,Noun,3,2
예전,Noun,6,3
예전,Noun,7,2
예전,Noun,8,1
예전,Noun,9,2
예전,Noun,10,4
예절,Noun,8,1
예측,Noun,9,1
예측,Noun,10,1
옛,Adverb,10,1
옛,Modifier,1,1
옛,Modifier,10,1
옛날,Noun,1,2
옛날,Noun,10,1
오,Modifier,1,3
오,Modifier,2,1
오,Modifier,6,1
오,Modifier,7,2
오,Modifier,8,3
오,Modifier,9,3
오,Modifier,10,2
오,Noun,7,1
오,Noun,8,1
오,Noun,9,1
오,Noun,10,1
오가는,Verb,8,1
오가며,Verb,8,1
오가야,Verb,8,1
오겠지,Verb,9,1
오고,Verb,1,1
오고싶으면,Verb,9,1
오그라드는,Verb,8,1
오그라드는,Verb,9,1
오그라드는줄,Verb,3,1
오그라들고,Verb,10,1
오그라들어서,Verb,3,1
오글거려,Verb,1,2
오글거렸다,Verb,10,1
오글거렸지만,Verb,8,1
오글거린다,Verb,10,1
오글거림이,Verb,7,1
오글오글,Adverb,1,1
오나보다,Verb,7,1
오네,Verb,2,1
오는,Modifier,5,1
오는,Verb,7,2
오는,Verb,8,1
오는,Verb,9,1
오는,Verb,10,1
오늘,Noun,1,1
오늘,Noun,8,1
오늘,Noun,9,1
오늘,Noun,10,2
오니,Noun,10,1
오락,Noun,1,2
오락,Noun,7,1
오락,Noun,10,1
오래,Adverb,1,2
오래,Adverb,8,1
오래,Adverb,9,1
오래간만,Adverb,10,1
오래오래,Noun,5,1
오래전,Adverb,1,1
오랜,Modifier,7,1
오랜,Modifier,8,2
오랜,Modifier,9,2
오랜,Modifier,10,7
오랫,Modifier,9,3
오랫동안,Adverb,10,1
오로지,Adverb,1,1
오로지,Adverb,9,1
오로지,Adverb,10,1
오르는,Verb,5,1
오르다,Noun,8,1
오르듯,Verb,10,1
오른,Modifier,10,1
오른,Noun,7,1
오른,Noun,10,2
오를,Verb,1,1
오마이갓,Noun,1,1
오만,Modifier,7,1
오만,Noun,1,1
오만,Noun,10,1
오만함을,Adjective,10,1
오면,Verb,1,2
오면,Verb,7,1
오면,Verb,8,1
오묘한,Adjective,8,1
오백원,Noun,7,1
오버,Noun,4,1
오버,Noun,6,2
오버,Noun,7,1
오버,Noun,8,1
오버,Noun,9,1
오버,Noun,10,1
오브,Noun,1,2
오셔서,Verb,8,1
오스,Noun,9,1
오시,Noun,10,1
오십오분,Noun,8,1
오열,Noun,10,1
오오오,Noun,10,1
오입,Noun,4,1
오졌다,Verb,1,1
오졌다리,Verb,1,1
오지,Noun,1,1
오지,Noun,2,1
오지,Noun,7,1
오지,Noun,10,1
오지구요,Verb,9,1
오지랖,Noun,6,1
오지랖,Noun,9,2
오지랖,Noun,10,2
오직,Noun,10,2
오차,Noun,8,1
오천원,Noun,5,1
오케이,Noun,1,2
오프더레코드,Noun,6,1
오해,Noun,2,1
오후,Noun,2,1
오히려,Noun,1,1
오히려,Noun,4,2
오히려,Noun,7,2
오히려,Noun,9,2
오히려,Noun,10,3
옥자,Noun,1,1
온,Noun,1,1
온,Noun,7,2
온,Noun,8,1
온,Noun,10,5
온갖,Noun,4,1
온다,Verb,1,2
온다,Verb,2,1
온도,Noun,8,1
온도,Noun,9,1
온전히,Verb,8,1
온전히,Verb,10,1
올,Modifier,1,2
올,Modifier,8,2
올,Modifier,10,1
올,Verb,1,1
올거다,Verb,1,1
올것이다,Verb,1,1
올꺼,Verb,1,1
올드해,Noun,1,1
올라가겠지,Verb,10,1
올라갔다,Verb,8,1
올라선,Verb,10,1
올라올,Verb,1,1
올라옴,Verb,1,1
올라와,Verb,1,1
올랐네,Verb,8,1
올랐다고,Verb,6,1
올랐다는,Verb,7,1
올려,Verb,10,1
올려서,Verb,9,1
올리네,Verb,10,1
올리는,Verb,8,1
올리는,Verb,10,1
올리는데,Verb,1,1
올린,Verb,9,1
올립니다,Verb,10,1
올만에,Verb,10,1
올바른,Adjective,1,1
올해,Noun,5,1
올해,Noun,8,2
올해,Noun,9,2
올해,Noun,10,4
옮기는구나,Verb,1,1
옳게,Adjective,9,1
옳고,Adjective,1,2
옳고,Adjective,9,1
옳고,Adjective,10,3
옳네요,Adjective,10,1
옳다,Adjective,1,1
옳다,Adjective,7,2
옳다,Adjective,9,4
옳다,Adjective,10,5
옳았어,Adjective,10,1
옳은,Adjective,8,1
옳은,Adjective,10,2
옳은것,Adjective,2,1
옳지,Adjective,1,1
옳지,Adjective,3,1
옴,Noun,1,1
옴짝달짝,Noun,8,1
옵니다,Eomi,1,1
옵니다,Verb,1,1
옷,Noun,1,4
옷,Noun,8,2
옷,Noun,9,6
옷,Noun,10,1
옷깃,Noun,10,2
옷벗고,Verb,1,1
옷벗었는데,Verb,2,1
옷벗을,Verb,10,1
옷차림,Noun,8,1
옹,Noun,1,1
옹,Noun,10,1
옹호,Noun,1,6
옹호,Noun,8,2
옹호,Noun,10,2
와,Josa,1,22
와,Josa,2,3
와,Josa,3,2
와,Josa,4,4
와,Josa,5,2
와,Josa,6,10
와,Josa,7,27
와,Josa,8,25
와,Josa,9,24
와,Josa,10,42
와,Verb,1,8
와,Verb,6,1
와,Verb,7,4
와,Verb,8,3
와,Verb,9,3
와,Verb,10,12
와는,Josa,1,1
와는,Josa,6,1
와는,Josa,7,1
와는,Josa,8,1
와는,Josa,9,1
와는,Josa,10,1
와서,Verb,9,1
와서,Verb,10,1
와우,Noun,9,1
와의,Josa,1,1
와의,Josa,10,1
와이프,Noun,1,1
와이프,Noun,10,2
와중,Noun,1,1
와중,Noun,10,1
완,Noun,1,1
완벽하게,Adjective,8,2
완벽하다,Adjective,10,2
완벽한,Adjective,1,1
완벽한,Adjective,8,1
완벽한,Adjective,10,7
완벽한지,Adjective,7,1
완벽했다,Adjective,9,1
완벽했던,Adjective,7,1
완벽히,Adjective,10,1
완성,Noun,1,1
완성,Noun,3,1
완성,Noun,7,1
완성,Noun,8,1
완성,Noun,9,3
완성,Noun,10,3
완전,Noun,1,10
완전,Noun,2,1
완전,Noun,6,1
완전,Noun,7,1
완전,Noun,8,5
완전,Noun,9,1
완전,Noun,10,2
완전한,Adjective,2,1
완전한,Adjective,3,1
완전한,Adjective,9,1
완전한,Adjective,10,2
완전했는데,Adjective,8,1
완전히,Adjective,1,1
완전히,Adjective,5,2
완전히,Adjective,7,1
왈가,Noun,9,1
왈가,Noun,10,1
왈부,Noun,9,1
왈부,Noun,10,1
왔,Verb,8,1
왔네요,Verb,10,1
왔느니,Verb,1,1
왔는데,Verb,1,1
왔다,Verb,1,2
왔다,Verb,6,2
왔다,Verb,7,1
왔다,Verb,9,1
왔다,Verb,10,1
왔다가,Verb,10,1
왔다면,Verb,1,1
왔다면,Verb,9,1
왔던,Verb,7,1
왔듯,Verb,9,1
왔듯이,Verb,8,1
왔습니다,Verb,1,3
왔습니다,Verb,5,1
왔습니다,Verb,8,1
왔습니다,Verb,9,1
왔습니다,Verb,10,1
왔어요,Verb,1,2
왔었다,Verb,6,1
왔음,Verb,6,1
왔음,Verb,8,1
왔음,Verb,10,1
왔지만,Verb,1,1
왜,Noun,1,75
왜,Noun,2,7
왜,Noun,5,11
왜,Noun,6,6
왜,Noun,7,9
왜,Noun,8,14
왜,Noun,9,15
왜,Noun,10,20
왜난,Noun,1,1
왜봄,Noun,1,1
왜봐,Noun,1,1
왜살,Noun,1,1
왜인,Noun,8,1
왜케,Noun,1,1
왜케,Noun,9,1
왠,Modifier,1,2
왠,Modifier,9,1
왠지,Adverb,1,1
왠지,Adverb,2,1
왠지,Adverb,6,1
왠지,Adverb,8,2
왠지,Adverb,10,1
왤까,Verb,4,1
왤케,Noun,1,2
왤케,Noun,10,1
외,Noun,1,2
외,Noun,3,1
외,Noun,6,1
외,Noun,7,3
외국,Noun,1,6
외국,Noun,6,1
외국,Noun,8,2
외국,Noun,10,2
외국인,Noun,8,1
외도,Noun,10,2
외로,Noun,9,1
외로움,Noun,5,1
외로움,Noun,7,3
외로움,Noun,8,1
외로움,Noun,9,1
외로움,Noun,10,2
외로워,Noun,10,1
외로이,Adverb,9,1
외롭거나,Adjective,10,1
외롭다,Adjective,5,1
외롭다,Adjective,9,1
외면,Noun,1,1
외면,Noun,10,1
외모,Noun,10,1
외부,Noun,1,1
외부,Noun,9,1
외설,Noun,1,1
외적인,Noun,8,1
외치,Noun,1,1
외치,Noun,6,1
외치,Noun,7,1
외치는,Verb,6,1
외치는,Verb,8,1
외친,Verb,9,1
외침,Noun,7,3
외침,Noun,8,1
외침,Noun,9,1
외침,Noun,10,1
요,Josa,1,23
요,Josa,2,5
요,Josa,3,1
요,Josa,4,1
요,Josa,5,1
요,Josa,6,1
요,Josa,7,6
요,Josa,8,11
요,Josa,9,10
요,Josa,10,25
요,Modifier,2,1
요,Modifier,8,2
요,Modifier,9,2
요,Modifier,10,2
요,Noun,1,13
요,Noun,2,2
요,Noun,3,1
요,Noun,5,5
요,Noun,6,1
요,Noun,7,4
요,Noun,8,7
요,Noun,9,4
요,Noun,10,7
요란했어요,Adjective,9,1
요리,Noun,1,1
요리,Noun,8,1
요리사,Noun,1,1
요소,Noun,1,1
요소,Noun,5,2
요소,Noun,6,1
요소,Noun,7,3
요소,Noun,9,4
요소,Noun,10,2
요약,Noun,5,1
요요,Noun,8,1
요원,Noun,1,1
요즘,Noun,1,1
요즘,Noun,5,1
요즘,Noun,8,2
요즘,Noun,9,1
요즘,Noun,10,6
욕,Noun,1,10
욕,Noun,2,1
욕,Noun,5,2
욕,Noun,7,2
욕,Noun,8,4
욕,Noun,9,3
욕,Noun,10,18
욕구,Noun,1,2
욕구,Noun,6,1
욕구,Noun,7,1
욕망,Noun,1,1
욕망,Noun,2,1
욕망,Noun,3,1
욕망,Noun,6,1
욕망,Noun,7,8
욕망,Noun,8,3
욕망,Noun,9,2
욕망,Noun,10,2
욕먹는것,Verb,4,1
욕먹을,Verb,7,1
욕먹을,Verb,10,1
욕먹을거,Verb,10,1
욕먹이는,Verb,1,1
욕설,Noun,9,1
욕심,Noun,1,1
욕심,Noun,2,1
욕함,Noun,10,1
욤,Noun,8,1
욤,Noun,10,1
욥,Noun,9,1
욧,Noun,10,1
용,Noun,1,1
용,Noun,2,1
용,Noun,8,2
용,Noun,10,2
용가리,Noun,7,1
용감하게,Adjective,8,1
용기,Noun,5,1
용기,Noun,8,5
용기,Noun,9,2
용기,Noun,10,4
용기내어,Verb,8,1
용기있,Verb,8,1
용납,Noun,10,1
용서,Noun,2,1
용서,Noun,6,1
용서,Noun,7,1
용서,Noun,8,1
용서,Noun,9,1
용이,Noun,4,1
용이,Noun,6,1
용이,Noun,8,1
용인,Noun,1,1
용하면서,Adjective,1,1
용한,Noun,10,1
욬,Noun,9,2
우,Adverb,1,4
우,Adverb,10,1
우겨야,Verb,1,1
우기는,Verb,1,1
우기는,Verb,3,1
우는,Verb,8,1
우는,Verb,9,2
우디,Noun,2,1
우디,Noun,7,1
우디,Noun,8,1
우디앨런,Noun,9,1
우디앨런,Noun,10,1
우려,Noun,7,2
우리,Noun,1,7
우리,Noun,2,1
우리,Noun,5,1
우리,Noun,6,4
우리,Noun,7,3
우리,Noun,8,24
우리,Noun,9,15
우리,Noun,10,26
우리나라,Noun,1,2
우리나라,Noun,5,1
우리나라,Noun,10,4
우리네,Noun,9,2
우린,Noun,8,2
우린,Noun,9,2
우린,Noun,10,3
우릴,Noun,9,1
우릴보,Noun,4,1
우매,Noun,8,1
우물,Noun,1,2
우물,Noun,4,1
우물,Noun,10,1
우상,Noun,2,1
우선,Noun,9,1
우수수,Noun,6,1
우수하다는,Adjective,10,1
우습고,Verb,7,1
우아하고,Adjective,9,1
우어,Noun,1,1
우연,Noun,8,2
우연,Noun,9,2
우연히,Adverb,1,1
우연히,Adverb,9,2
우연히,Adverb,10,1
우오오,Exclamation,1,1
우우,Adverb,1,1
우웩,Noun,1,7
우유,Noun,2,1
우유,Noun,8,1
우적,Adverb,4,1
우정,Noun,1,2
우주,Noun,1,1
우직하게,Adjective,8,1
욱,Noun,1,1
운,Noun,10,1
운동,Noun,10,1
운명론,Noun,7,1
운영,Noun,1,2
운영,Noun,8,1
운운하는,Verb,10,1
운운하는거지,Verb,1,1
운운하면서,Verb,1,1
운줄,Verb,1,1
울,Modifier,1,1
울,Modifier,8,1
울,Modifier,10,2
울,Noun,9,1
울,Noun,10,2
울려퍼지지만,Verb,8,1
울렸다,Verb,8,1
울리고,Verb,10,1
울리는,Verb,9,1
울리는,Verb,10,1
울리는군요,Verb,8,1
울림,Noun,8,1
울림,Noun,9,1
울림,Noun,10,1
울먹이며,Verb,8,1
울며,Verb,10,1
울면,Noun,1,1
울면,Noun,6,1
울지마,Verb,9,1
울컥거렸다,Noun,9,1
움,Noun,1,22
움,Noun,2,1
움,Noun,3,1
움,Noun,6,1
움,Noun,7,5
움,Noun,8,8
움,Noun,9,7
움,Noun,10,8
움속,Noun,7,1
움직이는,Verb,10,1
움직인것을,Verb,6,1
움직임,Noun,8,1
웃,Noun,6,2
웃,Noun,7,1
웃,Noun,10,1
웃게,Verb,10,2
웃겨,Verb,8,1
웃겨서,Verb,7,1
웃겨서,Verb,8,2
웃겨서,Verb,9,1
웃겨서,Verb,10,1
웃겨여,Verb,10,1
웃겨요,Verb,9,1
웃겨요,Verb,10,1
웃겼네요,Verb,7,1
웃겼다,Verb,8,2
웃겼던,Verb,9,1
웃겼던거는,Verb,4,1
웃겼음,Verb,8,2
웃고,Verb,8,4
웃고,Verb,10,5
웃기,Noun,1,5
웃기,Noun,4,1
웃기,Noun,6,2
웃기,Noun,7,4
웃기,Noun,8,4
웃기,Noun,9,4
웃기,Noun,10,6
웃기고있네,Verb,1,1
웃기긴,Verb,6,1
웃기네요,Verb,8,1
웃기는,Verb,1,1
웃긴게,Verb,8,2
웃긴다,Verb,1,2
웃길까,Verb,9,1
웃김,Verb,8,1
